description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
五期黃金地段超美店面出租(無需裝潢),台中市西區東興路三段,西區,東興路三段,店面,5,1,27.0,0.0,0.0,0.0,1,4,27000.0
C🌳台灣大道大面寬雙店面禁餐飲⭐,台中市北區台灣大道一段,北區,台灣大道一段,店面,2,1,71.0,0.0,0.0,0.0,1,4,69999.0
正文心路近捷運全新店面,台中市西屯區文心路三段,西屯區,文心路三段,店面,8,1,33.87,0.0,0.0,0.0,1,12,52370.0
嶺東商圈｜微笑城市｜燙金金店面,台中市南屯區嶺東南路,南屯區,嶺東南路,店面,7,1,14.58,0.0,0.0,0.0,1,15,30835.0
逢甲商圈#1+B1金店面#可營登#禁油煙,台中市西屯區福星路,西屯區,福星路,店面,8,1,20.0,0.0,0.0,0.0,1,5,27000.0
綠園道旁，電梯大樓，小型辦公室出租。,台中市北區中清路一段447號,北區,中清路一段,辦公,2,2,14.0,0.0,0.0,0.0,15,20,17400.0
適合工作室@逢甲金店面@1+2樓,台中市西屯區逢甲路75巷,西屯區,逢甲路,店面,8,1,20.0,0.0,0.0,0.0,1,15,28000.0
挑高金店💡適美甲咖啡輕食💡如春房屋,台中市西屯區台灣大道二段,西屯區,台灣大道二段,店面,8,1,19.64,0.0,0.0,0.0,1,4,42000.0
彩虹眷村黃金店面,台中市南屯區嶺東南路,南屯區,嶺東南路,店面,7,1,33.72,0.0,0.0,0.0,1,8,35000.0
大空間商辦好談電梯大樓,台中市中區民族路,中區,民族路,辦公,1,2,40.0,0.0,0.0,0.0,4,15,15000.0
漢口路VS中清路商辦#大坪數已隔間,台中市北區漢口路三段,北區,漢口路三段,辦公,2,2,68.0,0.0,0.0,0.0,6,7,30000.0
南區大面寬、大坪數金樓店,台中市南區復興北路,南區,復興北路,店面,3,1,70.0,0.0,0.0,0.0,1,15,73318.0
北屯區情人橋~景賢路1-2樓店面出租,台中市北屯區景賢路196號,北屯區,景賢路,店面,6,1,25.0,0.0,0.0,0.0,1,4,55000.0
🔥小花哥🔥北區大間/辦公店面/公司,台中市北區忠明路,北區,忠明路,店面,2,1,90.0,0.0,0.0,0.0,1,12,85000.0
勤美🔥大空間質感商辦🔥水尬🔥,台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,23.7,0.0,0.0,0.0,10,15,44000.0
中醫東興市場二中店住,台中市北區育德路,北區,育德路,店面,2,1,51.0,0.0,0.0,0.0,1,2,40000.0
角間1+2樓店面診所事務所精品門市,台中市西區五權路,西區,五權路,店面,5,1,42.04,0.0,0.0,0.0,1,4,25000.0
科博館住辦#一樓店面#臨路透天可營登,台中市西區博館路,西區,博館路,店面,5,1,60.0,0.0,0.0,0.0,1,3,60000.0
★正進化路吃市透天店面,台中市北區進化路,北區,進化路,店面,2,1,38.46,2.0,2.0,2.0,1,2,40000.0
市民🍎永豐棧酒店🍎~1+2樓店面,台中市西屯區台灣大道二段,西屯區,台灣大道二段,店面,8,1,43.0,0.0,0.0,0.0,1,5,42000.0
正高工路🌈全新電梯店面🌈,台中市南區高工路,南區,高工路,店面,3,1,55.0,0.0,0.0,0.0,1,5,60000.0
台灣大道|鬧區黃金店面|含車位,台中市西屯區台灣大道二段,西屯區,台灣大道二段,店面,8,1,39.3,0.0,0.0,0.0,1,4,45000.0
"1+2店面鄰近肯德基,超級巨星和中華夜市",台中市北區原子街155號,北區,原子街,店面,2,1,17.5,0.0,0.0,0.0,1,12,32600.0
市場旁💎中科核心金店1+2樓💎立馬看,台中市西屯區西屯路三段,西屯區,西屯路三段,店面,8,1,28.2,0.0,0.0,0.0,1,15,30000.0
創業首選工作室⧩有管理員子母車⧩電梯免爬,台中市北區梅川西路三段,北區,梅川西路三段,辦公,2,2,10.0,0.0,0.0,0.0,10,12,8799.0
11期仁美國小9米4角間黃金店霸,台中市北屯區昌平東二路,北屯區,昌平東二路,店面,6,1,48.0,0.0,0.0,0.0,1,12,82157.0
市民~🍎崇德商圈🍎邊間店面~可餐飲業,台中市北區崇德路一段,北區,崇德路一段,店面,2,1,59.0,0.0,0.0,0.0,1,5,60000.0
♥北區曉明漢口商圈❤中小型辦公室💯,台中市北區漢口路三段243號,北區,漢口路三段,辦公,2,2,10.0,0.0,0.0,0.0,2,4,11800.0
市民🍎內附裝潢🍎松竹路~大面寬店面,台中市北屯區松竹一路,北屯區,松竹一路,店面,6,1,74.0,0.0,0.0,0.0,1,6,70000.0
可放七張辦公桌、舞蹈教室、工作室出租,台中市西區精誠路14號,西區,精誠路,辦公,5,2,26.12,0.0,0.0,0.0,7,8,18828.0
西屯路優質黃金店面,台中市西屯區西屯路三段,西屯區,西屯路三段,店面,8,1,43.0,0.0,0.0,0.0,1,16,61913.0
精銳IN未來5米面寬店面雙車位~全新交屋,台中市北屯區松竹五路一段,北屯區,松竹五路一段,店面,6,1,58.992,0.0,0.0,0.0,1,2,60000.0
台中西屯秋紅谷角間金店面,台中市西屯區河南路二段,西屯區,河南路二段,店面,8,1,24.0,0.0,0.0,0.0,1,5,60000.0
北屯14期臨路紅綠燈下雙順向醒目店面,台中市北屯區后庄路,北屯區,后庄路,店面,6,1,12.0,0.0,0.0,0.0,1,2,23800.0
正公園路中華夜市20米路寬透天店面,台中市中區公園路,中區,公園路,店面,1,1,60.0,0.0,0.0,0.0,1,2,37000.0
東興商圈1+2樓大坪數黃金店面,台中市西區東興路三段,西區,東興路三段,店面,5,1,70.0,0.0,0.0,0.0,1,7,90000.0
文心中清十字路口旁「一樓店面門前可停車」,台中市北區中清路一段,北區,中清路一段,店面,2,1,16.0,0.0,0.0,0.0,1,3,25000.0
🌸25米臨路大地坪店面~有廚房,台中市南屯區文心南三路,南屯區,文心南三路,店面,7,1,43.0,0.0,0.0,0.0,1,4,38000.0
🔥邊間黃金透天店面🔥1+2樓出租,台中市西屯區台灣大道二段,西屯區,台灣大道二段,店面,8,1,43.0,0.0,0.0,0.0,1,3,42000.0
📣🐑正福科路黃金店面B戶👍,台中市西屯區福科路,西屯區,福科路,店面,8,1,50.4,0.0,0.0,0.0,1,2,89000.0
單元12最萌住店合一邊間店面,台中市北屯區松竹五路一段,北屯區,松竹五路一段,店面,6,1,74.31,0.0,0.0,0.0,1,4,78000.0
正崇德路熱鬧地段邊間店面,台中市北區崇德路一段498號,北區,崇德路一段,店面,2,1,48.0,0.0,0.0,0.0,1,5,65000.0
★近台灣大道商辦★-專營商辦華府房屋,台中市西屯區精誠路,西屯區,精誠路,辦公,8,2,26.12,0.0,0.0,0.0,4,7,26500.0
正工學北路賺錢金店面.稀有釋出,台中市南區工學北路250號,南區,工學北路,店面,3,1,16.0,0.0,0.0,0.0,1,3,28000.0
正旱溪東路夜市旁『質感樓店』稀有釋出,台中市東區旱溪東路一段,東區,旱溪東路一段,店面,4,1,24.0,0.0,0.0,0.0,1,15,28400.0
佛系房東春賞黃金店面便宜出租支持您做生意,台中市北屯區敦富路,北屯區,敦富路,店面,6,1,70.0,0.0,0.0,0.0,1,19,85000.0
商辦|水電空調全包,台中市西區忠明南路270號,西區,忠明南路,辦公,5,2,2.5,0.0,0.0,0.0,10,20,6825.0
一中商圈❤️黃金轉角攤位出租（附倉庫）,台中市北區三民路三段106巷,北區,三民路三段,辦公,2,2,4.0,0.0,0.0,0.0,1,5,50000.0
10坪/停車方便/管理員/辦公倉儲/營登,台中市北區梅川西路三段66號,北區,梅川西路三段,辦公,2,2,10.0,0.0,0.0,0.0,10,12,8800.0
✨租金全包✨秘書收發信件◆精美辦公室,台中市中區自由路二段,中區,自由路二段,辦公,1,2,10.0,0.0,0.0,0.0,2,10,13000.0
達麗居山G0G3捷運北屯好市多挑高金店面,台中市北屯區敦富二街,北屯區,敦富二街,店面,6,1,25.0,0.0,0.0,0.0,1,15,61000.0
近逢甲#1+B1黃金店面#可輕食飲料,台中市西屯區福星路,西屯區,福星路,店面,8,1,18.0,0.0,0.0,0.0,1,4,27000.0
50，100坪多間可選多功能廠房店面,台中市北屯區南興路,北屯區,南興路,店面,6,1,50.0,0.0,0.0,0.0,1,1,55000.0
穎豐商務中心-窗景四人辦公室,台中市西屯區臺灣大道四段,西屯區,臺灣大道四段,辦公,8,2,5.79,0.0,0.0,0.0,19,28,16000.0
嶺東帝苑*生活機能優*交通便利,台中市南屯區保安六街113號,南屯區,保安六街,辦公,7,2,60.43,0.0,0.0,0.0,4,6,42500.0
正嶺東路挑高四米前後採光三層樓雙拼店住,台中市南屯區嶺東路862號,南屯區,嶺東路,店面,7,1,59.05,0.0,0.0,0.0,1,10,31000.0
文心大墩B1-2方正七米四超大面寬店車位,台中市南屯區大墩十四街,南屯區,大墩十四街,店面,7,1,74.05,0.0,0.0,0.0,1,7,83960.0
店面離逢甲夜市近，面對大型社區大樓。,台中市西屯區上石南八巷,西屯區,上石南八巷,店面,8,1,12.0,0.0,0.0,0.0,1,6,25000.0
植物園正對面＊清水模建築1+2樓店面招租,台中市北區健行路,北區,健行路,店面,2,1,50.0,0.0,0.0,0.0,1,5,68000.0
六米街菜市場店面出租(東興市場),台中市北區文武街1號,北區,文武街,店面,2,1,20.0,0.0,0.0,0.0,1,1,20000.0
自租一樓店適各行業百坪辦公室全附裝潢空調,台中市北區北平路四段,北區,北平路四段,辦公,2,2,101.0,0.0,0.0,0.0,1,7,57000.0
美術館旁百坪專用露臺花園辦公空間，採光好,台中市西區五權路,西區,五權路,辦公,5,2,15.0,0.0,0.0,0.0,20,20,29900.0
西區科博館#超強透天#可營業登記#店面,台中市西區博館路,西區,博館路,店面,5,1,60.0,5.0,2.0,4.0,1,2,60000.0
文心路捷運╳隔間辦公室☎專營商辦華府房屋,台中市南屯區文心路一段,南屯區,文心路一段,辦公,7,2,55.86,0.0,0.0,0.0,8,12,36309.0
愛買商圈近高鐵捷運園道旁商辦,台中市南區復興路二段,南區,復興路二段,辦公,3,2,72.0,0.0,0.0,0.0,10,12,55760.0
全新優質裝潢辦公透天厝可公司營業登記,台中市南區工學路,南區,工學路,辦公,3,2,28.0,0.0,0.0,0.0,4,5,25000.0
熱鬧“”西屯路三段店面“”加地下室,台中市西屯區西屯路三段,西屯區,西屯路三段,店面,8,1,36.96,0.0,0.0,0.0,1,3,45000.0
一層2戶可外牆做廣告,台中市北區漢口路四段,北區,漢口路四段,辦公,2,2,45.0,0.0,0.0,0.0,5,5,31300.0
精誠商圈✨黃金店面✨B1+1F,台中市西區大隆路,西區,大隆路,店面,5,1,20.0,0.0,0.0,0.0,1,3,35000.0
貨櫃屋特色建築1樓店面-40呎貨櫃店面,台中市北屯區軍福十五路400號,北屯區,軍福十五路,店面,6,1,10.0,0.0,0.0,0.0,1,2,16000.0
市政中心全新五星級小型辦公室,台中市西屯區大祥街12號,西屯區,大祥街,辦公,8,2,7.0,0.0,0.0,0.0,3,12,9000.0
"絕佳地段大空間商辦,北北屯精華地段",台中市北區永興街,北區,永興街,辦公,2,2,85.9,0.0,0.0,0.0,15,17,60000.0
『古色古香店面』適合童玩、咖啡廳、手做,台中市北屯區旅順路二段73號,北屯區,旅順路二段,店面,6,1,10.0,0.0,0.0,0.0,2,2,21000.0
秒殺！整層一層一戶超大辦公出租！誠可殺,台中市南屯區向上路三段,南屯區,向上路三段,辦公,7,2,27.0,0.0,0.0,0.0,2,14,27080.0
🔥正崇德上邊間黃金店面/1+2樓,台中市北區崇德路一段,北區,崇德路一段,店面,2,1,60.0,0.0,0.0,0.0,1,2,60000.0
松竹五路春水堂旁樓店,台中市北屯區松竹五路一段,北屯區,松竹五路一段,店面,6,1,30.0,0.0,0.0,0.0,1,2,57200.0
松竹路最佳店面,台中市北屯區松竹路二段139號,北屯區,松竹路二段,店面,6,1,30.0,0.0,0.0,0.0,2,2,38000.0
台灣大道勤美草悟道新辦公室,台中市西區台灣大道二段186號,西區,台灣大道二段,辦公,5,2,26.0,0.0,0.0,0.0,3,23,31400.0
近崇德路商圈★專營商辦★華府房屋,台中市北區漢口路四段,北區,漢口路四段,辦公,2,2,85.94,0.0,0.0,0.0,15,17,60155.0
漂亮辦公室分租,台中市北屯區崇德路二段250號,北屯區,崇德路二段,辦公,6,2,15.0,0.0,0.0,0.0,14,19,15000.0
店面1+2樓診所、桌遊、事務所,台中市西區華美街480巷,西區,華美街,店面,5,1,48.0,0.0,0.0,0.0,1,11,78700.0
朝富路黃金店面🍎好地段生意搶搶滾,台中市西屯區朝富路,西屯區,朝富路,店面,8,1,34.63,0.0,0.0,0.0,1,5,55000.0
可營業登記，素雅精裝,台中市西區台灣大道二段307號,西區,台灣大道二段,辦公,5,2,6.58,0.0,0.0,0.0,24,28,9800.0
📢漢口天津北平商圈大面寬黃金角店,台中市北區青島路一段,北區,青島路一段,店面,2,1,34.97,0.0,0.0,0.0,1,5,24000.0
文華學區~寧夏路角間店面出租,台中市西屯區寧夏路,西屯區,寧夏路,店面,8,1,30.0,0.0,0.0,0.0,1,1,50000.0
西區金店面+地下室,台中市西區華美西街一段,西區,華美西街一段,店面,5,1,98.98,0.0,0.0,0.0,-1,4,38000.0
長安河南路口金店面,台中市西屯區長安路二段12號,西屯區,長安路二段,店面,8,1,30.0,0.0,0.0,0.0,1,4,34000.0
嶺東/文山/向上/30坪黄金店面,台中市南屯區保安十街,南屯區,保安十街,店面,7,1,30.0,0.0,0.0,0.0,1,15,42000.0
🔥樓店出租🔥可營登👍可分層租,台中市西屯區西屯路二段,西屯區,西屯路二段,店面,8,1,20.0,0.0,0.0,0.0,1,3,32000.0
築創🅳時代商務中心✪黃金商辦◆科博商圈,台中市西區華美西街137號,西區,華美西街,辦公,5,2,45.0,0.0,0.0,0.0,11,12,46830.0
租南屯捷運站角間店面,台中市南屯區文心路一段,南屯區,文心路一段,店面,7,1,10.0,0.0,0.0,0.0,1,14,35000.0
五權捷運站三角窗黃金店面,台中市西區三民路一段48號,西區,三民路一段,店面,5,1,20.0,0.0,0.0,0.0,1,19,45000.0
黃金店面⭐近大潤發⭐正中清路上⭐車潮眾多,台中市北區中清路一段,北區,中清路一段,店面,2,1,20.0,0.0,0.0,0.0,1,3,27000.0
早鳥優惠南區寬敞獨立辦公室信件代收,台中市南區文心南路837號,南區,文心南路,辦公,3,2,15.0,0.0,0.0,0.0,2,4,13801.0
辦公免仲免水電不收冷氣費附辦公桌椅櫃,台中市北區崇德路一段631號,北區,崇德路一段,辦公,2,2,6.5,0.0,0.0,0.0,17,20,18000.0
西屯漢口寧夏#1F雙店面,台中市西區西屯路二段,西區,西屯路二段,店面,5,1,37.0,0.0,0.0,0.0,1,12,48500.0
七期政經中心旁經濟小商辦(4-10人),台中市西屯區文心路二段562號,西屯區,文心路二段,辦公,8,2,7.0,0.0,0.0,0.0,3,14,9900.0
"大坪數,獨立高速300M網路,24小時",台中市北區中清路一段,北區,中清路一段,辦公,2,2,15.0,0.0,0.0,0.0,11,12,16000.0
水湳經貿愛買商圈樓店,台中市北屯區中清路1250巷,北屯區,中清路,辦公,6,2,38.0,0.0,0.0,0.0,1,4,22500.0
小紀-【辦公倉庫大坪數鄰好市多機捷特區】,台中市北屯區敦富五街,北屯區,敦富五街,辦公,6,2,45.0,0.0,0.0,0.0,2,2,18000.0
十期重劃區稀有商辦出租,台中市北屯區景賢路232號,北屯區,景賢路,辦公,6,2,28.0,0.0,0.0,0.0,2,4,32000.0
💯北屯店面出租適娃娃機洗衣機💯,台中市北屯區東光路892巷,北屯區,東光路,店面,6,1,15.0,0.0,0.0,0.0,1,12,15000.0
中華夜市三角窗店面,台中市中區中華路二段2號,中區,中華路二段,店面,1,1,10.0,0.0,0.0,0.0,1,4,15000.0
七期親家市政廣場TPOWER高樓雙車,台中市西屯區市政北七路,西屯區,市政北七路,辦公,8,2,37.07,0.0,0.0,0.0,23,28,73000.0
疫情解封20樓高空景觀商辦優惠僅剩二間,台中市北屯區崇德路一段631號,北屯區,崇德路一段,辦公,6,2,6.0,0.0,0.0,0.0,20,22,4800.0
🥇五期八米面寬雙店面🥇緊臨停車場,台中市南屯區大墩十一街,南屯區,大墩十一街,店面,7,1,75.0,0.0,0.0,0.0,1,8,78330.0
超大正四方辦公💜絕佳地段捷運💜車好租,台中市西屯區河南路一段,西屯區,河南路一段,辦公,8,2,67.38,0.0,0.0,0.0,6,7,34999.0
大連路吃市金店面,台中市北屯區大連路三段,北屯區,大連路三段,店面,6,1,36.82,0.0,0.0,0.0,1,9,30000.0
正崇德路角間二樓辦公室,台中市北屯區崇德路二段,北屯區,崇德路二段,辦公,6,2,20.51,0.0,2.0,1.0,2,4,25000.0
可輕油煙餐飲❤️服飾❤️黃金店面❤️勤美,台中市西區中美街,西區,中美街,店面,5,1,17.0,0.0,0.0,0.0,-1,1,36000.0
整棟透天⭐近第五市場⭐鬧中取靜⭐辦公室佳,台中市西區大全街,西區,大全街,辦公,5,2,58.0,0.0,0.0,0.0,1,3,38000.0
[北屯]正太順路新大樓樓店,台中市北屯區太順路,北屯區,太順路,店面,6,1,69.51,0.0,0.0,0.0,1,14,37267.0
北屯好事多旁超大店面~迎接人潮不錯過,台中市北屯區敦富三街,北屯區,敦富三街,店面,6,1,26.96,0.0,0.0,0.0,1,1,65000.0
雲端廚房鄰馬路紅綠燈旁百萬業績店,台中市南區文心南路,南區,文心南路,店面,3,1,5.0,0.0,0.0,0.0,1,1,15999.0
🍎三民路伊莎貝爾~二樓整層大商辦,台中市中區三民路二段,中區,三民路二段,辦公,1,2,85.4,0.0,0.0,0.0,2,12,37000.0
🔺阿娘威🅰️文心熱河絕版辦秒殺,台中市北屯區文心路四段,北屯區,文心路四段,辦公,6,2,13.0,0.0,0.0,0.0,4,7,12300.0
第二市場/臨台灣大道/大面寬雙店面,台中市北區台灣大道一段,北區,台灣大道一段,店面,2,1,59.0,0.0,0.0,0.0,1,2,62000.0
5.7米大面寬黃金角店/適各行各業可營登,台中市西屯區工業區一路,西屯區,工業區一路,店面,8,1,25.0,0.0,0.0,0.0,1,4,40000.0
漢口中清黃金透天店面+6大套房可自住分租,台中市北區漢口路四段,北區,漢口路四段,店面,2,1,76.0,0.0,0.0,0.0,1,4,42000.0
捷運G6站綏遠路15米路一樓旺店面,台中市北屯區綏遠路二段,北屯區,綏遠路二段,店面,6,1,15.0,0.0,0.0,0.0,1,4,19500.0
🔥共享辦公🔥七期最優惠🔥營業登記,台中市西屯區市政北七路186號,西屯區,市政北七路,辦公,8,2,60.0,0.0,0.0,0.0,11,28,65000.0
西區搶手美店、稀有釋出,台中市西區金山路,西區,金山路,店面,5,1,48.0,0.0,0.0,0.0,1,1,45000.0
築創🅳辦公室/事務所✪2衛◆柳川公館,台中市西區公館路,西區,公館路,辦公,5,2,37.0,0.0,0.0,0.0,6,7,25000.0
五期低公設辦公大樓/高樓層採光佳,台中市西區公益路,西區,公益路,辦公,5,2,56.0,0.0,0.0,0.0,14,17,41720.0
✨景觀辦公大樓/有間隔簡單裝潢可馬上進駐,台中市西區台灣大道二段,西區,台灣大道二段,辦公,5,2,137.0,0.0,0.0,0.0,8,25,80960.0
向上市場朝南顯眼店面,台中市西區向上北路,西區,向上北路,店面,5,1,28.06,0.0,2.0,1.0,1,3,51000.0
🍎七期金店面#禁餐飲#可飲料店,台中市西屯區河南路四段,西屯區,河南路四段,店面,8,1,10.0,0.0,0.0,0.0,1,1,32000.0
臨路10米🐌雙店面🐌稀有🐌地下室,台中市西屯區西屯路二段,西屯區,西屯路二段,店面,8,1,30.0,0.0,0.0,0.0,1,1,55000.0
🔆北區漢口路中清交界辦公室🔆,台中市北區漢口路三段,北區,漢口路三段,辦公,2,2,15.0,1.0,1.0,0.0,2,4,12999.0
七期🎁近捷運🎁含1機🎁如春房屋,台中市南屯區惠中路三段,南屯區,惠中路三段,辦公,7,2,38.0,0.0,0.0,0.0,3,12,31420.0
逢甲商圈金店面文華路燙金門牌,台中市西屯區文華路,西屯區,文華路,店面,8,1,60.0,0.0,0.0,0.0,1,4,38000.0
台灣大道景觀辦公室近中科精科BRT,台中市西屯區台灣大道四段839號,西屯區,台灣大道四段,辦公,8,2,41.28,0.0,0.0,0.0,12,23,33800.0
✨開幕優惠✨全新辦公室設計💰租金全包,台中市北區梅川西路四段228號,北區,梅川西路四段,辦公,2,2,6.0,0.0,0.0,0.0,1,12,8500.0
捷運市政府🎯近台灣大道🎯如春房屋,台中市西屯區文心路二段,西屯區,文心路二段,辦公,8,2,69.71,0.0,0.0,0.0,12,23,94457.0
