description,addr,district,road,obj_type,district_num,type_num,area,room,dinning,bath,which_floor,total_floor,total_fee
⚡秒殺⚡火車站✅衛浴開窗✅獨洗獨曬✅要搶要快,台中市東區練武路,東區,練武路,住宅,4,4,13.0,1.0,0.0,1.0,3,6,7500.0
中國醫⭐️陽台/可寵/一房一廳/衛浴開窗,台中市北區尚德街,北區,尚德街,住宅,2,4,13.0,1.0,1.0,1.0,4,6,11499.0
秒殺近一中電梯✅可貓✅陽台獨洗✅小資首選✅,台中市北區太原四街,北區,太原四街,住宅,2,4,13.0,1.0,0.0,1.0,2,8,8499.0
✓超新完工+可貓貓✓獨洗曬✓南屯捷運站✓流理臺,台中市南屯區東興路二段,南屯區,東興路二段,住宅,7,4,13.0,1.0,0.0,1.0,7,9,13499.0
秒殺全新電梯✌陽台獨洗✌流理臺✌先搶先贏,台中市北區中清路一段,北區,中清路一段,住宅,2,4,13.0,1.0,0.0,1.0,5,7,9499.0
全新完工/陽台獨洗/衛浴乾ㄕ分離/文心捷運站,台中市北區漢口路四段,北區,漢口路四段,住宅,2,4,13.0,1.0,0.0,1.0,4,6,12999.0
✨正一房一廳✨超強採光✨全新可寵✨陽台獨洗✨流理臺,台中市西屯區長安路二段,西屯區,長安路二段,住宅,8,4,13.0,1.0,1.0,1.0,4,6,12500.0
超美類一房一廳♡陽台獨洗曬最方便♡整個陽光溫暖你,台中市北屯區后庄北路,北屯區,后庄北路,住宅,6,4,13.0,1.0,1.0,1.0,2,8,11999.0
近橋光、中國醫水湳⭐獨洗曬⭐大空間⭐,台中市西屯區中清路二段,西屯區,中清路二段,住宅,8,4,13.0,1.0,0.0,1.0,3,7,12500.0
中國醫⭐️陽台/獨洗/沙發/子母車/飲水機,台中市北區美德街,北區,美德街,住宅,2,4,12.0,1.0,1.0,1.0,5,7,8999.0
全新未住等你來⭐秀泰影城⭐陽台獨洗⭐大面採光⭐秒殺,台中市東區自由路三段,東區,自由路三段,住宅,4,4,12.2,1.0,0.0,1.0,4,4,10499.0
秒殺超新別錯過♡電梯最輕鬆♡陽台獨曬♡子母車,台中市北區北興街,北區,北興街,住宅,2,4,13.0,1.0,0.0,1.0,5,8,7999.0
電梯❣陽台獨洗❣流理台❣木質地❣系統裝潢❣半年約,台中市北區中清路一段,北區,中清路一段,住宅,2,4,12.0,1.0,1.0,1.0,2,5,9999.0
全新完工❤電梯陽台獨洗~乾溼衛浴/變頻冷暖/子母車,台中市北屯區南京東路三段,北屯區,南京東路三段,住宅,6,4,13.0,1.0,0.0,1.0,2,6,12000.0
獨享大空間✨可貓✨落地陽台共洗✨子母車飲水機,台中市西區法院前街,西區,法院前街,住宅,5,4,12.0,1.0,1.0,1.0,6,6,7899.0
全新電梯先搶先贏✅陽台獨洗✅系統櫃裝潢✅,台中市北區德化街,北區,德化街,住宅,2,4,12.0,1.0,0.0,1.0,3,5,10999.0
小資首選✨木質地板✨絕美採光✨電梯套房,台中市西屯區河南路一段,西屯區,河南路一段,住宅,8,4,13.0,1.0,0.0,1.0,5,8,7499.0
電梯❤陽台獨洗❤衛浴窗❤機車位❤附近敲好停車唷❤,台中市北屯區平德路,北屯區,平德路,住宅,6,4,13.0,1.0,1.0,1.0,2,5,10999.0
可貓❤類一房一廳❤全新完工❤陽台獨洗❤優惠出租,台中市北屯區文昌東五街,北屯區,文昌東五街,住宅,6,4,13.0,1.0,1.0,1.0,4,6,9999.0
整棟新蓋❤️可貓❤️陽台獨洗乾溼衛浴❤️報稅租補,台中市北屯區環中東路二段,北屯區,環中東路二段,住宅,6,4,12.0,1.0,0.0,1.0,3,8,8499.0
秒殺可貓❤獨洗曬陽台❤電梯精美套房❤機車位❤子母車,台中市北屯區軍和街,北屯區,軍和街,住宅,6,4,12.0,1.0,0.0,1.0,1,6,10000.0
⭐租金含管❤️陽台獨洗❤️流理台,台中市北屯區大連路二段,北屯區,大連路二段,住宅,6,4,12.0,1.0,0.0,1.0,3,5,7900.0
✨整棟新蓋✨陽台獨洗曬✨落地採光✨電梯套房✨機車位,台中市西屯區中平路,西屯區,中平路,住宅,8,4,13.0,1.0,0.0,1.0,3,5,9499.0
1房1廳可貓咪♡︎陽台獨洗曬超優♡︎免爬梯,台中市西屯區西屯路二段上石北二巷,西屯區,西屯路二段上石北二巷,住宅,8,4,13.0,1.0,1.0,1.0,3,10,13999.0
全新陽台獨洗/北屯好市多/有車位/系統裝潢,台中市北屯區松竹五路二段,北屯區,松竹五路二段,住宅,6,4,13.0,1.0,0.0,1.0,1,6,12000.0
"近火車站,台體大⭐陽台獨洗⭐超大空間⭐機車好停⭐秒",台中市東區自強街,東區,自強街,住宅,4,4,12.37,1.0,0.0,1.0,3,4,8500.0
可租補戶籍⭐台體大⭐台水電省荷包⭐管理員⭐陽台獨洗,台中市東區進化路,東區,進化路,住宅,4,4,12.65,1.0,0.0,1.0,3,8,9000.0
南區♡可貓孩兒♡電梯最輕鬆♡陽台獨洗曬最方便,台中市南區工學路,南區,工學路,住宅,3,4,13.0,1.0,0.0,1.0,4,5,9999.0
太平路✨子母車衛浴開窗✨電梯陽台獨洗,台中市北區太平路,北區,太平路,住宅,2,4,12.0,1.0,0.0,1.0,8,9,9799.0
北屯區⚡秒殺樓中樓⚡流理臺⚡陽台獨洗,台中市北屯區雷中街,北屯區,雷中街,住宅,6,4,12.5,1.0,1.0,1.0,5,6,11000.0
北區⚡電梯套房⚡一房一廳⚡有流理臺,台中市北區益華街,北區,益華街,住宅,2,4,12.0,1.0,1.0,1.0,3,6,11000.0
秒殺電梯有陽台獨洗子母車短租可談,台中市西屯區順和三街,西屯區,順和三街,住宅,8,4,12.0,1.0,0.0,1.0,3,7,7999.0
秒殺超新裝潢✅陽台獨洗✅流理臺✅系統櫃,台中市北區陝西東五街,北區,陝西東五街,住宅,2,4,12.0,1.0,0.0,1.0,4,5,11999.0
秒殺✅近澄清✅獨洗烘✅系統櫃裝潢✅,台中市西屯區福安七街,西屯區,福安七街,住宅,8,4,12.0,1.0,0.0,1.0,4,5,8499.0
全新整理未住⭐乾濕分離⭐陽台獨洗⭐汽機車好停⭐秒殺,台中市南屯區向心南路,南屯區,向心南路,住宅,7,4,12.01,1.0,0.0,1.0,2,4,11000.0
武昌路✨電梯管理員✨獨洗子母車可寵✨飲水機,台中市北區武昌路,北區,武昌路,住宅,2,4,13.0,1.0,0.0,1.0,8,10,12499.0
近74快速道路⭐️陽台獨洗/全新秒殺/,台中市北屯區一新一街,北屯區,一新一街,住宅,6,4,12.0,1.0,1.0,1.0,1,7,11499.0
超新~可貓❤台水台電❤共洗曬❤流理臺❤管理員,台中市西屯區寶慶街,西屯區,寶慶街,住宅,8,4,12.0,1.0,1.0,1.0,3,7,11999.0
近逢甲僑光⭐一年裝潢⭐陽台獨洗凸窗曬,台中市西屯區西屯路二段,西屯區,西屯路二段,住宅,8,4,12.0,1.0,0.0,1.0,2,6,10500.0
⭐中國醫中科大⭐可貓⭐流理臺⭐子母車⭐陽台獨洗⭐,台中市北區梅川西路四段,北區,梅川西路四段,住宅,2,4,12.0,1.0,0.0,1.0,2,5,10000.0
審計新村⭐機車位⭐可短租⭐小資套房⭐全新木地板,台中市西區民生路,西區,民生路,住宅,5,4,12.23,1.0,0.0,1.0,4,5,6499.0
小資首選✨絕美採光✨住戶單純✨衛浴乾溼分離,台中市西區美村路一段,西區,美村路一段,住宅,5,4,13.0,1.0,0.0,1.0,1,4,8499.0
中國醫英才校區⭐可短租⭐可租補報稅⭐陽台獨洗曬⭐秒,台中市北區育德路,北區,育德路,住宅,2,4,12.26,1.0,0.0,1.0,2,8,9000.0
超新電梯/系統櫃/陽台獨洗/中國醫,台中市北區五常街,北區,五常街,住宅,2,4,12.0,1.0,0.0,1.0,5,7,10999.0
✨秒殺可養貓✨可短租✨陽台獨洗✨系統裝潢✨絕美採光,台中市中區民族路,中區,民族路,住宅,1,4,12.0,1.0,0.0,1.0,4,5,8999.0
可貓新裝潢◕流理臺◕獨洗陽台◕管理員◕太原車站,台中市北屯區東光路,北屯區,東光路,住宅,6,4,13.0,1.0,0.0,1.0,3,10,11999.0
台電✅文心捷運站✅水湳✅中國醫✅陽台獨洗✅流理台✅,台中市北區陜西路,北區,陜西路,住宅,2,4,12.6,1.0,0.0,1.0,4,9,9000.0
全新電梯◕乾濕分離◕陽台獨洗◕五權中國醫,台中市北區柳川西路四段,北區,柳川西路四段,住宅,2,4,13.0,1.0,0.0,1.0,2,5,12499.0
✌️秒殺可貓近中國醫✌️獨洗凸窗曬✌️美到哭,台中市北區榮華街,北區,榮華街,住宅,2,4,12.0,1.0,0.0,1.0,5,6,10999.0
可貓咪❤陽台獨洗❤浴室乾濕分離❤可報稅租屋補助,台中市北屯區環中東路二段,北屯區,環中東路二段,住宅,6,4,12.0,1.0,0.0,1.0,6,8,8499.0
✌️秒殺近逢甲免爬高✌️可凸窗曬✌️乾濕分離,台中市西屯區華夏巷西四弄,西屯區,華夏巷西四弄,住宅,8,4,11.0,1.0,0.0,1.0,1,4,7499.0
❤遠百新光❤可寵物❤陽台獨洗❤流理臺❤子母車❤,台中市西屯區何厝街,西屯區,何厝街,住宅,8,4,12.0,1.0,1.0,1.0,4,6,11499.0
✌️秒殺9成新電梯近水湳✌️陽台獨洗✌️衛浴開窗,台中市西屯區中平路,西屯區,中平路,住宅,8,4,12.0,1.0,0.0,1.0,3,5,9499.0
近逢甲水湳中國醫✅全新未入住✅獨洗獨曬✅衛浴開窗✅,台中市北屯區大連北街,北屯區,大連北街,住宅,6,4,12.0,1.0,0.0,1.0,3,7,10000.0
⭐近科學博物館、中國醫⭐電梯子母車⭐陽台獨洗曬⭐,台中市北區德化街,北區,德化街,住宅,2,4,12.0,1.0,0.0,1.0,3,5,12000.0
⚡真心好房⚡陽台獨洗⚡子母車流裡台⚡中興大學⚡可貓,台中市南區忠孝路,南區,忠孝路,住宅,3,4,12.0,1.0,0.0,1.0,1,4,10500.0
⭐美術館⭐超新套房⭐獨洗曬⭐子母車⭐可短租⭐,台中市西區公館路,西區,公館路,住宅,5,4,12.0,1.0,0.0,1.0,3,5,10500.0
⭐中科大中國醫⭐陽台獨洗⭐流理臺⭐可貓⭐子母車⭐,台中市北區柳川西路四段,北區,柳川西路四段,住宅,2,4,12.0,1.0,0.0,1.0,2,5,9500.0
走路到逢甲★投幣共洗★機能方便★全新裝潢★子母車,台中市西屯區逢甲路,西屯區,逢甲路,住宅,8,4,12.0,1.0,1.0,1.0,3,8,6500.0
近勤美絕對正照片★室內機車★可報稅租屋補助,台中市西區精誠二十四街,西區,精誠二十四街,住宅,5,4,12.0,1.0,0.0,1.0,2,7,13300.0
整棟全新⭐陽台獨洗⭐乾溼分離⭐流理臺⭐,台中市北區中清路一段,北區,中清路一段,住宅,2,4,12.5,1.0,0.0,1.0,5,6,13000.0
電梯❤陽台獨洗❤衛浴窗❤宛如冬天裡的一道暖陽❤,台中市西屯區中平路,西屯區,中平路,住宅,8,4,12.0,1.0,1.0,1.0,3,5,10000.0
近逢甲大學⭐獨洗窗曬⭐流理臺⭐採光超好⭐全新裝潢,台中市西屯區何厝街,西屯區,何厝街,住宅,8,4,12.0,1.0,1.0,1.0,4,8,8800.0
✌️秒殺超新電梯可報稅補助✌️陽台獨洗✌️近中台,台中市北屯區軍福十八路,北屯區,軍福十八路,住宅,6,4,12.0,1.0,0.0,1.0,5,7,9999.0
科博館❤陽台獨洗❤流理臺❤浴室乾溼分離❤子母車,台中市西區大仁街,西區,大仁街,住宅,5,4,12.0,1.0,1.0,1.0,2,7,11499.0
秒殺✅全新進勤美✅陽台獨洗✅流理臺✅,台中市西區精明一街,西區,精明一街,住宅,5,4,13.0,1.0,0.0,1.0,3,5,13799.0
秒殺❤獨洗曬陽台❤電梯精美套房❤流理台❤子母車❤,台中市東區大勇街,東區,大勇街,住宅,4,4,12.0,1.0,1.0,1.0,3,7,8499.0
✌️秒殺可寵爬樓✌️陽台獨洗✌️小資首選,台中市西屯區大弘街,西屯區,大弘街,住宅,8,4,12.0,1.0,0.0,1.0,5,6,7999.0
✨免仲介費不香嗎✨全新台電✨陽台獨洗✨變頻冷氣✨,台中市東區富榮街,東區,富榮街,住宅,4,4,12.0,1.0,0.0,1.0,4,5,10500.0
❤中國醫❤共洗凸窗曬❤採光佳❤大空間❤,台中市北區五順街,北區,五順街,住宅,2,4,12.0,1.0,1.0,1.0,5,6,6999.0
秒殺近英士超大坪數✅陽台獨洗✅精美裝潢✅流理台,台中市西區日進街,西區,日進街,住宅,5,4,13.0,1.0,0.0,1.0,4,5,13299.0
超新完工/陽台獨洗/機車位/好市多74,台中市北屯區碧柳一巷,北屯區,碧柳一巷,住宅,6,4,13.0,1.0,0.0,1.0,1,6,9999.0
❤文心捷運❤陽台獨洗❤流理台❤子母車❤採光佳❤,台中市北屯區大連路二段,北屯區,大連路二段,住宅,6,4,12.0,1.0,1.0,1.0,5,7,7900.0
近中國醫✅可貓貓✅新系統裝潢✅獨洗✅免爬樓,台中市北區中清路一段,北區,中清路一段,住宅,2,4,12.0,1.0,0.0,1.0,1,3,8500.0
✌秒殺電梯管理員✌陽台獨洗✌流理臺,台中市西屯區環中路三段,西屯區,環中路三段,住宅,8,4,12.0,1.0,0.0,1.0,3,7,12500.0
✌️秒殺全新電梯近興大✌️陽台獨洗✌️委衛浴開窗,台中市南區忠孝路,南區,忠孝路,住宅,3,4,12.0,1.0,0.0,1.0,2,5,8999.0
近逢甲★採光佳★可貓寵★24管理室,台中市西屯區西安街,西屯區,西安街,住宅,8,4,12.0,1.0,0.0,1.0,2,6,9400.0
秒殺✅全新電梯管理員✅陽台獨洗✅精美裝潢✅流理臺,台中市北屯區東光路,北屯區,東光路,住宅,6,4,12.0,1.0,0.0,1.0,3,8,11499.0
秒殺✅精美裝潢✅台水電✅獨洗凸窗曬✅電梯,台中市西區忠明南路,西區,忠明南路,住宅,5,4,12.0,1.0,0.0,1.0,5,9,12499.0
全新電梯◕沙發/系統櫃◕獨洗陽台◕一中街中國醫,台中市北區進化北路,北區,進化北路,住宅,2,4,12.0,1.0,0.0,1.0,4,6,9999.0
✨新❤可貓咪❤陽台獨洗❤衛浴乾溼分離❤子母車✨,台中市北屯區環中東路二段,北屯區,環中東路二段,住宅,6,4,12.0,1.0,0.0,1.0,5,7,7300.0
★大空間★可租補報稅戶籍★子母車★獨洗曬,台中市西屯區國安二路,西屯區,國安二路,住宅,8,4,18.0,2.0,1.0,1.0,3,9,27000.0
松竹車站Costco◕中台首選◕沙發◕電梯管理員,台中市北屯區軍和街,北屯區,軍和街,住宅,6,4,12.0,1.0,0.0,1.0,3,10,7200.0
全新❤陽台獨洗❤雙層冰箱❤流理台❤變頻冷氣❤,台中市西區精明一街,西區,精明一街,住宅,5,4,13.0,1.0,1.0,1.0,2,5,12999.0
⭐含汽車位❤️可寵❤️陽台獨洗,台中市北屯區同榮路,北屯區,同榮路,住宅,6,4,13.0,1.0,0.0,1.0,5,6,12800.0
可貓❤電梯~獨洗窗曬/子母車/美術館文心森林公園,台中市南屯區精誠路,南屯區,精誠路,住宅,7,4,13.0,1.0,1.0,1.0,7,8,13499.0
台電❤流理臺❤陽台獨洗❤一房一廳❤木質地板❤電梯,台中市北區篤行路,北區,篤行路,住宅,2,4,13.0,1.0,1.0,1.0,3,6,12000.0
秒殺超新電梯✅陽台獨洗✅乾溼分離✅機車位,台中市東區一心街,東區,一心街,住宅,4,4,13.0,1.0,0.0,1.0,3,6,13999.0
⭐可報稅租補❤️陽台獨洗❤️超漂亮啦,台中市北區光大街,北區,光大街,住宅,2,4,13.0,1.0,0.0,1.0,2,5,12000.0
免管理費✨陽台獨洗流理台✨飲水機子母車✨近中國醫,台中市北區篤行路,北區,篤行路,住宅,2,4,12.5,1.0,1.0,1.0,5,6,11000.0
24小時代收包裹✨可貓有電梯✨獨洗一房一廳✨近一中,台中市北區一中街,北區,一中街,住宅,2,4,12.0,1.0,1.0,1.0,14,14,10800.0
近中友整棟全新✔一 房一廳✔陽台獨洗✔子母車飲水機,台中市北區篤行路,北區,篤行路,住宅,2,4,12.0,1.0,1.0,1.0,5,8,13000.0
秒殺❤獨洗曬陽台❤電梯精美套房❤可租屋補助❤子母車,台中市北屯區軍福十八路,北屯區,軍福十八路,住宅,6,4,12.0,1.0,0.0,1.0,3,6,10000.0
秒殺北屯❤獨洗曬陽台❤電梯精美套房❤機車位❤子母車,台中市北屯區僑孝街,北屯區,僑孝街,住宅,6,4,12.0,1.0,0.0,1.0,2,8,9000.0
✨陽台獨洗✨美裝潢✨採光佳✨乾溼分離,台中市東區進德路,東區,進德路,住宅,4,4,11.0,1.0,0.0,1.0,3,5,9000.0
✌️秒殺台水電超便宜✌️陽台獨洗✌️電梯管理員,台中市北區忠太東路,北區,忠太東路,住宅,2,4,11.0,1.0,0.0,1.0,8,12,7499.0
可1隻貓⭐️陽台獨洗⭐️子母車⭐️飲水機,台中市北區三民路三段,北區,三民路三段,住宅,2,4,11.5,1.0,0.0,1.0,4,6,11500.0
近文華捷運✅陽台獨洗✅免爬高✅雙門大冰箱✅乾溼分離,台中市西屯區西屯路二段,西屯區,西屯路二段,住宅,8,4,11.22,1.0,0.0,1.0,2,4,11000.0
整棟全新快來快滿租●陽台獨洗●系統櫃●衛浴窗●葳格,台中市北屯區一新一街,北屯區,一新一街,住宅,6,4,11.34,1.0,0.0,1.0,1,7,11500.0
走路逛勤美●陽台獨洗●台水台電●NOVA旁●蛋黃區,台中市西區公益路,西區,公益路,住宅,5,4,11.34,1.0,1.0,1.0,9,15,9500.0
✨成為更好的自己✨全新的就屬於你✨系統收納設計✨,台中市北屯區一新一街,北屯區,一新一街,住宅,6,4,11.0,1.0,0.0,1.0,3,6,11499.0
甘肅路一段✨子母車陽台獨洗✨衛浴開窗飲水機,台中市西屯區甘肅路一段,西屯區,甘肅路一段,住宅,8,4,12.0,1.0,0.0,1.0,4,5,9499.0
限女或情侶✨陽台獨洗✨大空間✨生活機能佳,台中市北區忠明路,北區,忠明路,住宅,2,4,12.0,1.0,0.0,1.0,3,5,9000.0
全新完工~近勤美❤獨洗獨曬❤女生宿舍❤先搶先贏,台中市西區向上北路,西區,向上北路,住宅,5,4,12.0,1.0,0.0,1.0,3,6,15400.0
即將釋出✨小資首選✨陽台獨洗✨絕美採光✨乾溼分離,台中市南區合作街,南區,合作街,住宅,3,4,12.0,1.0,0.0,1.0,5,6,7499.0
大間秒殺❤獨洗曬陽台❤電梯精美套房❤流理台❤子母車,台中市北屯區北屯路,北屯區,北屯路,住宅,6,4,12.0,1.0,0.0,1.0,6,8,8499.0
畢卡索陽台套房,台中市北屯區梅川東路四段,北屯區,梅川東路四段,住宅,6,4,7.14,1.0,0.0,1.0,10,17,10000.0
系統裝潢好收納✨陽台獨洗流理台✨飲水機子母車✨秒殺,台中市北區中清路一段,北區,中清路一段,住宅,2,4,12.0,1.0,0.0,1.0,2,7,9999.0
可貓~台電計費❤獨洗曬採光佳~多間可選,台中市北屯區文昌東五街,北屯區,文昌東五街,住宅,6,4,12.0,1.0,1.0,1.0,4,5,9999.0
台中車站❤衛浴開窗❤陽台獨洗❤子母車,台中市東區樂業路,東區,樂業路,住宅,4,4,12.0,1.0,1.0,1.0,5,7,9499.0
近一中、台中公園★採光佳★獨洗讀曬★,台中市東區練武路,東區,練武路,住宅,4,4,12.0,1.0,0.0,1.0,3,6,10500.0
太原四街✨近曉明台電水✨陽台獨洗電梯✨系統櫃子母車,台中市北區太原四街,北區,太原四街,住宅,2,4,12.0,1.0,1.0,1.0,3,7,9499.0
遠百/新光/市政文心商圈-精品飯店式管理1房1廳,台中市西屯區文心路三段,西屯區,文心路三段,住宅,8,4,11.98,1.0,1.0,1.0,14,26,19907.0
秒殺可寵狗狗貓咪♡電梯最輕鬆♡採光好到沒話說,台中市東區復興路四段,東區,復興路四段,住宅,4,4,12.0,1.0,0.0,1.0,10,12,8999.0
秒殺♡近中央公園♡間間陽台獨洗衛浴乾濕分離,台中市北屯區中清路,北屯區,中清路,住宅,6,4,12.0,1.0,0.0,1.0,3,4,10199.0
科博館❤系統裝潢流理台~獨洗曬/子母車,台中市西屯區四川路,西屯區,四川路,住宅,8,4,12.0,1.0,1.0,1.0,4,5,7999.0
秒殺❤獨洗曬陽台❤精美套房❤可短租❤可貓寵,台中市中區民族路,中區,民族路,住宅,1,4,12.0,1.0,0.0,1.0,4,6,9000.0
當一隻幸福的毛孩✨陽台獨洗✨子母車✨有電梯,台中市北屯區陳平路,北屯區,陳平路,住宅,6,4,12.0,1.0,0.0,1.0,3,5,10999.0
❤️逢甲商圈❤️全新❤️陽台獨洗沙發❤️子母車,台中市西屯區櫻城三街,西屯區,櫻城三街,住宅,8,4,12.0,1.0,1.0,1.0,5,7,10499.0
⭐含管一房一廳❤️陽台獨洗❤️流理台❤️電梯管理員,台中市北區益華街,北區,益華街,住宅,2,4,12.0,1.0,1.0,1.0,3,5,11000.0
超新電梯/系統裝潢/大空間/近一中秀泰,台中市東區練武路,東區,練武路,住宅,4,4,12.0,1.0,0.0,1.0,6,7,8500.0
整棟新蓋首批入住●陽台獨洗●中科東海首選●變頻冷氣,台中市西屯區順和七街,西屯區,順和七街,住宅,8,4,11.34,1.0,0.0,1.0,6,8,9999.0
回頭看我●可寵可貓全新未住！陽台獨洗●近新時代,台中市東區練武路,東區,練武路,住宅,4,4,11.34,1.0,0.0,1.0,3,4,9999.0
可貓可狗可寵物✨陽台獨洗✨二樓好爬✨近親親戲院,台中市北區國強街,北區,國強街,住宅,2,4,12.0,1.0,0.0,1.0,2,5,11999.0
全新完工✨電梯新屋✨精美套房✨子母車✨陽台獨洗,台中市西屯區順和七街,西屯區,順和七街,住宅,8,4,12.0,1.0,0.0,1.0,2,7,10000.0
秒殺沒騙你♡陽台獨洗曬♡免追垃圾車,台中市北區陝西東五街,北區,陝西東五街,住宅,2,4,12.0,1.0,1.0,1.0,4,6,11999.0
✌️秒殺超新小資首選✌️可凸窗曬✌️沙發大空間,台中市中區中山路,中區,中山路,住宅,1,4,12.0,1.0,0.0,1.0,3,4,6499.0
秒殺學生最愛✅超便宜✅大空間✅可窗曬✅,台中市北區尚德街,北區,尚德街,住宅,2,4,11.0,1.0,0.0,1.0,1,3,4999.0
跟新光三越當鄰居✨回家可泡澡✨子母車飲水機✨,台中市西屯區朝富路,西屯區,朝富路,住宅,8,4,12.0,1.0,0.0,1.0,4,5,10800.0
秒殺可貓爬樓精美裝潢✌獨洗窗曬✌流理臺✌,台中市北區崇德路一段,北區,崇德路一段,住宅,2,4,12.0,1.0,0.0,1.0,5,6,7999.0
